# Profile=step
# ProfileLabel=step
# CommandValues=0, 0.2
# Settings=wait=1s, step=100s, amp=0.2turn, offset=0
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=20.0,ki=0.0,kd=2.0,max=200.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=4.942
# SampleTime=0.005
# LoopDtMean=0.008815
# LoopDtStd=0.001148
# LoopDtMin=0.000000
# LoopDtMax=0.019223
time,pos_1,vel_1,tau_1,iq_1,tau_meas_1,pos_2,vel_2,tau_2,iq_2,tau_meas_2,output_pos,output_vel,theta_ref,theta_ctrl,tau_pid,tau_dob,dob_disturbance,tau_out,loop_dt
2.384185791015625e-07,3.814697265625e-06,0.0020781855564564466,8.209672671499693e-05,0.11891701817512512,0.012605203926563262,-5.346536636352539e-05,-0.005973139777779579,-5.036609000794142e-10,-0.029726535081863403,-0.0027051146924495697,2.0802021026611328e-05,0.0009583847131580114,0.0,-0.0005118788918480277,-0.0005118788918480277,-0.0016419407141882829,0.0011300618223402553,-0.0016419407141882829,2.384185791015625e-07
0.010242462158203125,1.430511474609375e-06,0.0032889049034565687,0.00020649568295284657,0.35412800312042236,0.03753756833076477,-0.0001291334629058838,-0.0029556553345173597,-1.2668446806606393e-09,0.15517759323120117,0.014121160984039306,8.761882781982422e-06,0.003741175401955843,0.0,-0.0006404017435852438,-0.0006404017435852438,-0.004129929203163442,0.0034895274595781985,-0.004129929203163442,0.010242223739624023
0.020914554595947266,-8.58306884765625e-06,-0.0052978890016674995,-0.00028270256169442824,-0.07487624883651733,-0.007936882376670838,-0.00011593103408813477,-0.0050790696404874325,1.734371544094237e-09,0.058776915073394775,0.005348699271678924,1.9788742065429688e-05,-0.004890322685241699,0.0,-0.00034864845633273946,-0.00034864845633273946,0.005654072514521005,-0.006002720970853745,0.005654072514521005,0.01067209243774414
0.031461477279663086,-1.621246337890625e-05,0.001089122029952705,0.0001938212967497361,0.02392992377281189,0.00253657191991806,-3.316998481750488e-05,-0.007463256362825632,-1.189087710091353e-09,0.010021895170211792,0.000911992460489273,8.910894393920898e-06,0.0021691008005291224,0.0,-0.00035035790220426863,-0.00035035790220426863,-0.0038764405250279734,0.0035260826228237048,-0.0038764405250279734,0.01054692268371582
0.04057645797729492,-4.291534423828125e-06,-0.004405680578202009,-0.00026968000319963235,-0.24204885959625244,-0.025657179117202757,-8.195638656616211e-05,0.0007808104273863137,1.6544785471956466e-09,-0.10341716557741165,-0.00941096206754446,1.7374753952026367e-05,-0.005579504184424877,0.0,4.692232579240225e-05,4.692232579240225e-05,0.005393620364342919,-0.0053466980385505165,0.005393620364342919,0.009114980697631836
0.05092477798461914,4.76837158203125e-06,-0.0007344079203903675,0.00015518774876435764,-0.0343795083463192,-0.003644227884709835,-9.02712345123291e-05,0.00950543861836195,-9.52072078285141e-10,0.11198601126670837,0.010190727025270461,1.1771917343139648e-05,0.0009025005274452269,0.0,4.900813498396743e-05,4.900813498396743e-05,-0.0031037666571531435,0.003152774792137111,-0.0031037666571531435,0.010348320007324219
0.0608363151550293,-1.0013580322265625e-05,-0.0036811125464737415,0.0002426174762918653,0.16933102905750275,0.01794908908009529,-5.841255187988281e-05,0.011956681497395039,-1.4884507747595084e-09,0.2178277224302292,0.019822322741150856,2.041459083557129e-05,0.0035362797789275646,0.0,-0.0004916956368497599,-0.0004916956368497599,-0.004852367789036995,0.004360672152187235,-0.004852367789036995,0.009911537170410156
0.07022523880004883,-1.430511474609375e-05,0.0033652742858976126,0.0002278570723860819,0.28334298729896545,0.030034356653690336,-8.20159912109375e-05,-0.010771315544843674,-1.397896149572917e-09,-0.008623160421848297,-0.000784707598388195,1.284480094909668e-05,0.004668767098337412,0.0,-0.0008030063579470921,-0.0008030063579470921,-0.004557158599821632,0.00375415224187454,-0.004557158599821632,0.009388923645019531
0.08075094223022461,-1.6689300537109375e-05,0.003748978953808546,7.19719296553244e-05,-0.14348681271076202,-0.015209602147340774,-8.13901424407959e-05,-0.035823892802000046,-4.41545580696473e-10,0.1088092252612114,0.009901639498770237,2.0802021026611328e-05,0.0022361513692885637,0.0,-0.0011584603794779834,-0.0011584603794779834,-0.0014394440108436743,0.0002809836313656909,-0.0014394440108436743,0.010525703430175781
0.09036922454833984,-9.5367431640625e-07,-0.007650410756468773,-0.00023130018583844515,0.02855636179447174,0.0030269743502140045,-0.00024574995040893555,-0.002083941362798214,1.4190195449856605e-09,-0.043262433260679245,-0.003936881426721811,3.904104232788086e-06,-0.003571577137336135,0.0,-0.0004262233319206173,-0.0004262233319206173,0.004626021128051662,-0.00505224445997228,0.004626021128051662,0.009618282318115234
0.10073447227478027,-1.9073486328125e-05,3.1997167297959095e-06,0.0002538565357845246,-0.28427454829216003,-0.03013310211896896,-0.00025272369384765625,0.0017568336334079504,-1.5574020599888234e-09,0.033845193684101105,0.0030799126252532005,1.3113021850585938e-06,0.0036480354610830545,0.0,-0.0007217637747110901,-0.0007217637747110901,-0.005077149824918221,0.004355386050207131,-0.005077149824918221,0.01036524772644043
0.11131453514099121,3.814697265625e-06,-0.004141184501349926,4.3410638809601346e-05,0.49300244450569153,0.0522582591176033,-0.00023409724235534668,0.00013633249909617007,-2.6632293747555875e-10,-0.07300353050231934,-0.00664332127571106,-6.407499313354492e-06,0.0010738595155999064,0.0,-0.0006399968097523231,-0.0006399968097523231,-0.0008682160439581306,0.00022821923420580752,-0.0008682160439581306,0.010580062866210938
0.12169337272644043,-3.814697265625e-06,0.0027617786545306444,0.00015895461798574433,-0.3008496165275574,-0.03189005935192108,-0.00022989511489868164,-0.0015847517643123865,-9.75181705409635e-10,0.1007118970155716,0.009164782628417014,8.64267349243164e-06,0.0025378966238349676,0.0,-0.001156382588450572,-0.001156382588450572,-0.0031791043251345845,0.0020227217366840123,-0.0031791043251345845,0.010378837585449219
0.1311039924621582,3.814697265625e-06,-0.005517679266631603,0.0001925764473735928,0.17382735013961792,0.0184256991147995,-0.0002480149269104004,-0.0016629861202090979,-1.1814505973544689e-09,-0.09382560849189758,-0.00853813037276268,1.8298625946044922e-05,0.0029961077962070704,0.0,-0.0015999359612134476,-0.0015999359612134476,-0.0038515434437982037,0.002251607482584756,-0.0038515434437982037,0.009410619735717773
0.14081430435180664,-1.0013580322265625e-05,-0.0010491936700418591,0.0001860030505169639,0.07105043530464172,0.007531346142292022,-0.0002599954605102539,-0.010011360980570316,-1.141123009277999e-09,0.058822765946388245,0.00535287170112133,-1.2516975402832031e-06,0.0033649096731096506,0.0,-0.0014837222866832228,-0.0014837222866832228,-0.003720075011848593,0.0022363527251653705,-0.003720075011848593,0.009710311889648438
0.15049004554748535,-1.3828277587890625e-05,0.0009345232974737883,0.00016349104698202107,0.08856448531150818,0.009387835443019866,-0.00023564696311950684,-0.0012532038381323218,-1.0030125581468332e-09,0.13711856305599213,0.012477789238095283,2.0056962966918945e-05,0.0023367286194115877,0.0,-0.0020681305468939802,-0.0020681305468939802,-0.0032698332465429746,0.0012017026996489944,-0.0032698332465429746,0.009675741195678711
0.16060924530029297,-1.71661376953125e-05,-0.004055502824485302,0.00022639777405818434,-0.06391149759292603,-0.006774618744850159,-0.0002925992012023926,0.005426239222288132,-1.3889433990952419e-09,-0.1589365452528,-0.014463225618004798,1.2665987014770508e-05,0.0031264887657016516,0.0,-0.002149610340043397,-0.002149610340043397,-0.004527972523413982,0.002378362183370586,-0.004527972523413982,0.010119199752807617
0.1707172393798828,9.5367431640625e-07,0.002743151970207691,0.00016450019001271914,-0.08714844286441803,-0.00923773494362831,-0.0002816617488861084,-0.0042744167149066925,-1.0092036196847033e-09,-0.10017625987529755,-0.009116039648652076,2.1457672119140625e-05,0.0015395167283713818,0.0,-0.0023845811849805376,-0.0023845811849805376,-0.003290016183120881,0.0009054349981403437,-0.003290016183120881,0.010107994079589844
0.1803290843963623,-2.86102294921875e-06,-0.0003153112484142184,0.00018624573054265518,0.04269231855869293,0.00452538576722145,-0.00023567676544189453,0.003604572033509612,-1.1426118437914053e-09,-0.00975087657570839,-0.0008873297683894635,2.0205974578857422e-05,0.0012601197231560946,0.0,-0.002387787819360597,-0.002387787819360597,-0.0037249286306303277,0.0013371408112697308,-0.0037249286306303277,0.009611845016479492
0.18921971321105957,2.384185791015625e-06,0.001681445399299264,0.00016021845435971587,0.03932284936308861,0.004168222032487392,-0.00028228759765625,-0.0016071094432845712,-9.829353027957694e-10,0.10032215714454651,0.009129316300153732,1.4215707778930664e-05,0.0004480055358726531,0.0,-0.0022135996205601546,-0.0022135996205601546,-0.0032043811477501793,0.0009907815271900247,-0.0032043811477501793,0.008890628814697266
0.19936561584472656,3.337860107421875e-06,0.004255620762705803,0.00017939969382856126,-0.31575825810432434,-0.03347037535905838,-0.0003476142883300781,0.006916353479027748,-1.1006116185526153e-09,0.09769060462713242,0.00888984502106905,1.671910285949707e-05,0.00027664206572808325,0.0,-0.002194867455495214,-0.002194867455495214,-0.003588007381008262,0.0013931399255130478,-0.003588007381008262,0.010145902633666992
0.20946860313415527,-1.3828277587890625e-05,0.004931760486215353,0.00023864696837823892,-0.16264408826828003,-0.017240273356437682,-0.00034123659133911133,0.00859273411333561,-1.4640918305047408e-09,0.2919968366622925,0.026571712136268615,7.569789886474609e-06,0.0013681520940735936,0.0,-0.0020556721355268603,-0.0020556721355268603,-0.004772957331881716,0.0027172851963548554,-0.004772957331881716,0.010102987289428711
0.21931695938110352,-1.0013580322265625e-05,-0.0001290479558520019,0.00024565988141424537,0.07551532983779907,0.0080046249628067,-0.00030726194381713867,0.001648791367188096,-1.507115836859533e-09,-0.002069912850856781,-0.00018836206942796706,1.806020736694336e-05,0.0014426575507968664,0.0,-0.0023145324233260537,-0.0023145324233260537,-0.004913216120503764,0.00259868369717771,-0.004913216120503764,0.009848356246948242
0.22897124290466309,-1.4781951904296875e-05,-0.00031531264539808035,9.33229062468528e-05,0.3433142304420471,0.03639130842685699,-0.0003000199794769287,0.01140532549470663,-5.725331671442929e-10,-0.052508533000946045,-0.00477827650308609,2.09808349609375e-05,-0.0014071902260184288,0.0,-0.002134559538804734,-0.002134559538804734,-0.001866465149883892,-0.0002680943889208421,-0.001866465149883892,0.00965428352355957
0.2396249771118164,3.337860107421875e-06,-0.004001487512141466,0.00023285055324079513,-0.01995187997817993,-0.0021148992776870725,-0.00028884410858154297,-0.0035666166804730892,-1.4285310014415576e-09,-0.024592744186520576,-0.0022379397209733726,1.0877847671508789e-05,0.0007274007075466216,0.0,-0.0019194927217915229,-0.0019194927217915229,-0.00465702859280365,0.0027375358710121267,-0.00465702859280365,0.01065373420715332
0.24956583976745605,5.245208740234375e-06,-0.006929565686732531,9.64690270515708e-06,-0.2673129439353943,-0.028335172057151792,-0.00030034780502319336,0.002460904186591506,-5.918345217739813e-11,0.13064876198768616,0.011889037340879439,1.6570091247558594e-05,-0.003202780382707715,0.0,-0.00162796276662368,-0.00162796276662368,-0.00019293878028046885,-0.0014350239863432112,-0.00019293878028046885,0.009940862655639648
0.2588813304901123,-1.52587890625e-05,0.005622800439596176,0.00031369612458991957,0.3202883303165436,0.03395056301355362,-0.0002861618995666504,0.0037461291067302227,-1.924516101730535e-09,0.012534737586975098,0.0011406611204147338,1.6123056411743164e-05,0.0016549971187487245,0.0,-0.0017196937346986186,-0.0017196937346986186,-0.00627394610549289,0.004554252370794272,-0.00627394610549289,0.00931549072265625
0.2690865993499756,-5.7220458984375e-06,0.007019782904535532,2.4040961129814808e-05,0.022122308611869812,0.0023449647128582,-0.0003171563148498535,0.0017791778082028031,-1.4749055907493134e-10,0.04852702468633652,0.004415959246456623,5.364418029785156e-06,-0.002334791235625744,0.0,-0.0012011802131736962,-0.0012011802131736962,-0.00048082103229640794,-0.0007203591808772883,-0.00048082103229640794,0.010205268859863281
0.2793729305267334,3.337860107421875e-06,0.0031473434064537287,-1.658091768050668e-05,-0.09431192278862,-0.00999706381559372,-0.00032263994216918945,0.004260222427546978,1.0172342135025869e-10,-0.005237795412540436,-0.00047663938254117967,2.5331974029541016e-06,-0.0034523771610111,0.0,-0.0007446234919070655,-0.0007446234919070655,0.0003316196017502729,-0.0010762430936573383,0.0003316196017502729,0.010286331176757812
0.289320707321167,-9.059906005859375e-06,0.003914752975106239,0.0004059585778101719,-0.021625995635986328,-0.0022923555374145506,-0.0003158152103424072,-0.010346641764044762,-2.49054342208603e-09,0.2775065004825592,0.025253091543912885,1.2814998626708984e-05,0.0038454681634902954,0.0,-0.0013001083555387936,-0.0013001083555387936,-0.00811920211501843,0.0068190937594796355,-0.00811920211501843,0.009947776794433594
0.29828906059265137,3.337860107421875e-06,0.0018695676699280739,0.0002937520195664709,0.3976874351501465,0.042154868125915526,-0.0003116130828857422,-0.009504726156592369,-1.802159629197099e-09,-0.009763341397047043,-0.0008884640671312808,-2.652406692504883e-06,0.004121138248592615,0.0,-0.0013506836548635472,-0.0013506836548635472,-0.0058750625037175055,0.004524378848853958,-0.0058750625037175055,0.008968353271484375
0.30801868438720703,5.245208740234375e-06,0.00035151111660525203,0.00017928725523083701,-0.020921658724546432,-0.0022176958248019216,-0.00029900670051574707,-0.0015139811439439654,-1.099921811204631e-09,0.02497514709830284,0.0022727383859455583,1.749396324157715e-05,0.002355350647121668,0.0,-0.0019189595288216722,-0.0019189595288216722,-0.0035857586005898835,0.0016667990717682112,-0.0035857586005898835,0.009729623794555664
0.3178584575653076,4.291534423828125e-06,-0.003981001675128937,-3.163212134207435e-05,-0.2631602883338928,-0.02789499056339264,-0.00032785534858703613,-0.0033766264095902443,1.9406209411830402e-10,0.030402585864067078,0.002766635313630104,2.0563602447509766e-05,-0.0019697132520377636,0.0,-0.0017049269745370418,-0.0017049269745370418,0.0006326448079714763,-0.002337571782508518,0.0006326448079714763,0.009839773178100586
0.3273777961730957,9.5367431640625e-07,-0.0035078907385468483,0.00019553454947086516,0.10041108727455139,0.010643575251102447,-0.00031632184982299805,-0.006539398338645697,-1.1995984629814528e-09,-0.13165926933288574,-0.011980993509292602,2.1010637283325195e-05,0.0008428804576396942,0.0,-0.0017334729707379774,-0.0017334729707379774,-0.003910705708416848,0.0021772327376788705,-0.003910705708416848,0.009519338607788086
0.33751440048217773,4.76837158203125e-06,-0.0065104765817523,0.00018743117671494533,0.08731208741664886,0.00925508126616478,-0.0003058016300201416,0.012850737199187279,-1.149884519694844e-09,0.011672288179397583,0.00106217822432518,1.901388168334961e-05,0.0009136602166108787,0.0,-0.00171924086914598,-0.00171924086914598,-0.0037486376433114176,0.0020293967741654376,-0.0037486376433114176,0.010136604309082031
0.34689879417419434,2.384185791015625e-06,-0.003289962885901332,4.046129823409656e-05,0.1464729905128479,0.015526136994361877,-0.00032508373260498047,-0.007589932065457106,-2.482288235158591e-10,-0.005760911852121353,-0.0005242429785430431,9.47713851928711e-06,-0.001455625519156456,0.0,-0.001315995292175135,-0.001315995292175135,-0.000809229010434367,-0.0005067662817407679,-0.000809229010434367,0.009384393692016602
0.35685014724731445,5.245208740234375e-06,0.002653738483786583,-0.0001879879286241398,-0.017104923725128174,-0.0018131219148635864,-0.00030556321144104004,0.005456038285046816,1.1533001755793873e-09,-0.04135856032371521,-0.003763628989458084,2.0772218704223633e-05,-0.006522019859403372,0.0,-0.0008333722838440585,-0.0008333722838440585,0.003759772723405195,-0.004593145007249253,0.003759772723405195,0.009951353073120117
0.3670005798339844,3.337860107421875e-06,-0.0028224375564604998,0.00022835819421389357,0.1356692612171173,0.014380941689014434,-0.0003286600112915039,0.009732671082019806,-1.4009705166146296e-09,-0.06177869811654091,-0.005621861528605223,7.659196853637695e-06,0.0001350728707620874,0.0,-0.0005637227384205692,-0.0005637227384205692,-0.004567181074100161,0.004003458335679591,-0.004567181074100161,0.010150432586669922
0.3780341148376465,4.291534423828125e-06,-0.004094625823199749,-0.0001929780502456784,-0.05311223864555359,-0.00562989729642868,-0.00024965405464172363,0.014340855181217194,1.1839144186555459e-09,-0.020524397492408752,-0.0018677201718091964,2.1278858184814453e-05,-0.0065629989840090275,0.0,-0.00015928912657581077,-0.00015928912657581077,0.003859575531470852,-0.004018864658046663,0.003859575531470852,0.01103353500366211
0.38744568824768066,-1.430511474609375e-05,0.0032758607994765043,0.0003672722085854758,0.06131633371114731,0.006499531373381615,-0.00023373961448669434,-0.0008173534297384322,-2.253203733596896e-09,-0.013661772012710571,-0.001243221253156662,-5.125999450683594e-06,0.0036293943412601948,0.0,-7.4458098478932485e-06,-7.4458098478932485e-06,-0.007345471818381093,0.007338026008533199,-0.007345471818381093,0.00941157341003418
0.39685726165771484,3.337860107421875e-06,0.001171072362922132,0.00012119589376276247,-0.2995697855949402,-0.03175439727306366,-0.00022205710411071777,0.0049344939179718494,-7.435330905505066e-10,-0.2348165661096573,-0.02136830751597881,1.1265277862548828e-05,0.0013010867405682802,0.0,-0.0004598817402262915,-0.0004598817402262915,-0.0024239269983606544,0.001964045258134363,-0.0024239269983606544,0.00941157341003418
0.4061305522918701,-6.198883056640625e-06,0.00370799470692873,0.00014534605148249183,0.01627913862466812,0.0017255886942148207,-0.0002027750015258789,0.0009447093470953405,-8.916935673549583e-10,0.11885830014944077,0.01081610531359911,9.775161743164062e-06,0.002280837157741189,0.0,-0.0006464343244639493,-0.0006464343244639493,-0.0029069319706752027,0.0022604976462112535,-0.0029069319706752027,0.009273290634155273
0.4160654544830322,1.9073486328125e-06,0.0018639774061739445,4.250821030806162e-05,-0.060035333037376404,-0.006363745301961899,-0.00019741058349609375,-0.0018567071529105306,-2.607865663006069e-10,-0.1172800362110138,-0.010672483295202255,6.735324859619141e-06,0.0008726766682229936,0.0,-0.0006503586991353168,-0.0006503586991353168,-0.0008501674059964017,0.00019980870686108496,-0.0008501674059964017,0.00993490219116211
0.42741894721984863,-2.86102294921875e-06,0.0006718836957588792,-0.0002974517868010268,0.003274589776992798,0.00034710651636123656,-0.00019377470016479492,-0.0054665133357048035,1.8248575876907393e-09,-0.06699720770120621,-0.006096745900809765,2.1755695343017578e-05,-0.006130870431661606,0.0,-0.0003118964555399781,-0.0003118964555399781,0.005949058126911181,-0.006260954582451159,0.005949058126911181,0.011353492736816406
0.43735551834106445,-1.430511474609375e-05,0.004590889438986778,7.426933297592793e-05,0.06699210405349731,0.007101163029670715,-0.00018134713172912598,-0.006029034033417702,-4.556400795955288e-10,0.14628183841705322,0.013311647295951842,7.539987564086914e-06,-0.0008595845429226756,0.0,5.2215281764884036e-05,5.2215281764884036e-05,-0.0014853922501943816,0.0015376075319592656,-0.0014853922501943816,0.00993657112121582
0.44911956787109375,-1.0013580322265625e-05,-0.008268814533948898,0.00023268626335420995,0.0037230737507343292,0.00039464581757783887,-0.0001690685749053955,0.0025503085926175117,-1.4275230880269498e-09,0.10967276245355606,0.009980221383273601,1.0222196578979492e-05,0.002802375005558133,0.0,-0.00029181715074111196,-0.00029181715074111196,-0.00465374278270491,0.004361925631963798,-0.00465374278270491,0.011764049530029297
0.46143078804016113,0.0,0.0036390775348991156,-2.6718247308919312e-05,-0.26015979051589966,-0.027576937794685362,-0.00022095441818237305,-0.012548297643661499,1.6391562765798405e-10,-0.21714997291564941,-0.019760647535324097,2.1159648895263672e-05,-0.0009266407578252256,0.0,-0.00041353346032619686,-0.00041353346032619686,0.0005343669574130819,-0.0009479004177392787,0.0005343669574130819,0.012311220169067383
0.47391247749328613,9.5367431640625e-07,-0.0007325522601604462,0.00023156331481998945,-0.034465983510017395,-0.003653394252061844,-0.00021335482597351074,-0.002761963987722993,-1.4206338332159533e-09,-0.09005586057901382,-0.008195083312690258,-1.3530254364013672e-05,0.004352096002548933,0.0,-0.00015542797127449716,-0.00015542797127449716,-0.004631283727489766,0.004475855756215269,-0.004631283727489766,0.012481689453125
0.4931352138519287,-1.9073486328125e-06,0.00152124825399369,0.0001376453152845219,0.3389416038990021,0.03592781001329422,-0.000187605619430542,-0.005187127739191055,-8.444497870004957e-10,-0.013491131365299225,-0.0012276929542422294,1.6123056411743164e-05,0.0031078497413545847,0.0,-0.0010379775079973539,-0.0010379775079973539,-0.0027529166670375175,0.0017149391590401634,-0.0027529166670375175,0.019222736358642578
0.5093376636505127,3.337860107421875e-06,-0.01188607420772314,0.00018818219329086753,-0.23704016208648682,-0.0251262571811676,-0.00017577409744262695,-0.0075340610928833485,-1.1544919833506933e-09,-0.10250741243362427,-0.009328174531459808,-8.463859558105469e-06,0.004635216668248177,0.0,-0.0009739850364370744,-0.0009739850364370744,-0.0037636580313631586,0.002789672994926084,-0.0037636580313631586,0.016202449798583984
0.5240674018859863,-4.291534423828125e-06,-0.0027758751530200243,9.778768994671153e-05,-0.06229545176029205,-0.006603317886590958,-0.0001399219036102295,-0.007057224400341511,-5.999244781856862e-10,0.07624825835227966,0.006938591510057449,1.3530254364013672e-05,0.0025900318287312984,0.0,-0.001615707386372628,-0.001615707386372628,-0.0019557611599707726,0.00034005377359814463,-0.0019557611599707726,0.014729738235473633
0.5383293628692627,2.86102294921875e-06,-0.001997288316488266,-0.00020664080085115537,0.19615425169467926,0.020792350679636,-0.00017973780632019043,-0.0005118876579217613,1.2677349745152722e-09,0.14929737150669098,0.013586060807108878,8.255243301391602e-06,-0.003735512960702181,0.0,-0.0010694007540953507,-0.0010694007540953507,0.004132831572053469,-0.00520223232614882,0.004132831572053469,0.014261960983276367
0.552802562713623,-1.5735626220703125e-05,-0.0003935531130991876,0.0002419423192649297,-0.1811404526233673,-0.019200887978076935,-0.00013467669486999512,0.00604089954867959,-1.4843087071097007e-09,0.019182316958904266,0.0017455908432602882,1.749396324157715e-05,0.00219887332059443,0.0,-0.0014288476905551287,-0.0014288476905551287,-0.0048388645976753675,0.0034100169071202393,-0.0048388645976753675,0.014473199844360352
0.567436933517456,-1.0013580322265625e-05,0.0044455998577177525,0.00016646751385457085,0.1469927877187729,0.015581235498189926,-0.000144273042678833,0.0048674289137125015,-1.0212730911068047e-09,0.12190870940685272,0.011093692556023597,3.874301910400391e-06,0.0018002667929977179,0.0,-0.001282532721945186,-0.001282532721945186,-0.0033293628080495897,0.002046830086104404,-0.0033293628080495897,0.014634370803833008
0.5807039737701416,-5.7220458984375e-06,0.002366887405514717,0.00024282928005277482,-0.15724286437034607,-0.016667743623256685,-0.0001749098300933838,-0.004311687778681517,-1.4897501843356082e-09,-0.18795156478881836,-0.01710359239578247,1.4662742614746094e-05,0.0030929436907172203,0.0,-0.0017473435709169632,-0.0017473435709169632,-0.004856603880198862,0.0031092603092818987,-0.004856603880198862,0.013267040252685547
0.5913774967193604,-2.384185791015625e-05,-0.00490674190223217,0.00012550487250096354,0.19130955636501312,0.02027881297469139,-0.00013208389282226562,-0.010916627012193203,-7.699685429314474e-10,0.08859677612781525,0.008062306627631187,1.341104507446289e-05,0.0012153980787843466,0.0,-0.0017711449920586317,-0.0017711449920586317,-0.002510106897486055,0.0007389619054274234,-0.002510106897486055,0.01067352294921875
0.5990252494812012,-5.7220458984375e-06,-0.002394033595919609,9.423678178566637e-05,-0.3179088532924652,-0.03369833844900131,-2.434849739074707e-05,-0.003767792833968997,-5.781397655417819e-10,-0.06521165370941162,-0.005934260487556457,4.5299530029296875e-06,0.00036603122134692967,0.0,-0.001554980068234192,-0.001554980068234192,-0.0018847427294527816,0.00032976266121858964,-0.0018847427294527816,0.00764775276184082
0.6066017150878906,0.0,-0.004670184571295977,0.00010957390984491985,0.027666538953781128,0.0029326531291007994,-6.604194641113281e-05,0.008510765619575977,-6.722325757188989e-10,-0.04211996868252754,-0.0038329171501100064,1.9073486328125e-05,-0.0002262898051412776,0.0,-0.0017500027038151907,-0.0017500027038151907,-0.0021914864451508596,0.00044148374133566907,-0.0021914864451508596,0.007576465606689453
0.6139838695526123,3.814697265625e-06,-0.005458083003759384,0.0002712325724266274,-0.000757947564125061,-8.034244179725646e-05,-5.4895877838134766e-05,0.0037982736248522997,-1.6640035117782003e-09,0.13206826150417328,0.012018211796879768,1.9788742065429688e-05,0.002314356854185462,0.0,-0.0019273168551171961,-0.0019273168551171961,-0.005424671865753551,0.003497355010636355,-0.005424671865753551,0.00738215446472168
0.6218314170837402,2.86102294921875e-06,0.0006513918633572757,0.0001606898770700872,0.03305754438042641,0.003504099704325199,-4.303455352783203e-05,-0.00043737978558056056,-9.85827466663006e-10,0.01063067652285099,0.0009673915635794401,9.08970832824707e-06,0.0010216793743893504,0.0,-0.0017389270171220487,-0.0017389270171220487,-0.0032138096374442794,0.0014748826203222305,-0.0032138096374442794,0.00784754753112793
0.6296646595001221,2.384185791015625e-06,0.0037843608297407627,0.00021785279700014341,0.10447558015584946,0.011074411496520041,-4.550814628601074e-05,0.006387352477759123,-1.336520226961332e-09,0.03340442478656769,0.0030398026555776597,-1.7881393432617188e-06,0.0022323986049741507,0.0,-0.0016667532816614327,-0.0016667532816614327,-0.004357072339024057,0.0026903190573626242,-0.004357072339024057,0.007833242416381836
