# Profile=step
# ProfileLabel=step
# CommandValues=0, 0.1
# Settings=wait=1s, step=20s, amp=0.1turn, offset=0
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=30.0,ki=20.0,kd=3.0,max=200.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=5.044
# SampleTime=0.005
# LoopDtMean=0.010095
# LoopDtStd=0.001289
# LoopDtMin=0.000000
# LoopDtMax=0.017078
time,pos_1,vel_1,tau_1,pos_2,vel_2,tau_2,output_pos,output_vel,theta_ref,theta_ctrl,tau_out,loop_dt
2.384185791015625e-07,-1.1444091796875e-05,0.0013403708580881357,-0.0001600454785638649,2.205371856689453e-06,-0.0003840857243631035,9.818741015942563e-10,1.3083219528198242e-05,-0.0021141518373042345,0.0,-7.668213220313186e-05,0.003200921618812286,2.384185791015625e-07
0.009406328201293945,-1.2874603271484375e-05,0.001988569973036647,-0.0003414259839391395,1.5914440155029297e-05,0.006828077603131533,2.0946379382245636e-09,3.7848949432373047e-06,-0.004952823743224144,0.0,0.0009289565385552122,0.0068285453798617845,0.009406089782714844
0.018639802932739258,4.76837158203125e-07,-1.1910800822079182e-05,0.0003128994669730997,3.153085708618164e-05,0.0020448078867048025,-1.9196286316888172e-09,5.960464477539063e-08,0.0007766723865643144,0.0,0.0008719989191449713,-0.006258012893187534,0.009233474731445312
0.02811264991760254,-1.1920928955078125e-05,0.0004239475238136947,-0.0010714127287226218,-1.8477439880371094e-06,0.018681956455111504,6.573084225127832e-09,-1.6003847122192383e-05,-0.010462528094649315,0.0,0.002881108079543628,0.021428335225792617,0.009472846984863281
0.03720736503601074,-3.814697265625e-06,-0.00328271696344018,0.0005233028064993252,3.725290298461914e-05,0.0005919452523812652,-3.21044666555977e-09,4.32133674621582e-06,0.0008958837133832276,0.0,0.0020164836201554135,-0.010466095521970128,0.009094715118408203
0.04721546173095703,4.76837158203125e-07,0.00010729720816016197,0.0001449830123497264,8.881092071533203e-06,-0.002798068104311824,-8.894663334116674e-10,4.857778549194336e-06,0.002765979850664735,0.0,0.001477675198440633,-0.002899671160691869,0.010008096694946289
0.05606484413146973,4.76837158203125e-07,-0.004426381550729275,-0.00021304523011811925,-9.298324584960938e-06,0.005293261259794235,1.3070259516122277e-09,1.6629695892333984e-05,0.0005755095044150949,0.0,0.0009553073402126755,0.004260920639490625,0.008849382400512695
0.06663870811462402,9.5367431640625e-07,0.00037179188802838326,0.00030245526319797457,-4.351139068603516e-06,-0.0014346112729981542,-1.8555537619043758e-09,-8.07642936706543e-06,0.0057126861065626144,0.0,0.0007675522506819289,-0.006049128031490311,0.010573863983154297
0.07484626770019531,4.76837158203125e-07,4.3966108933091164e-05,-0.0009532039290925415,1.2814998626708984e-05,-0.007305670529603958,5.847876865452219e-09,-4.1425228118896484e-06,-0.005597294308245182,0.0,0.00146318720279205,0.0190641503349412,0.008207559585571289
0.08372855186462402,9.5367431640625e-07,0.0009529362432658672,-0.0004113943059517837,-1.7762184143066406e-05,0.0011507385643199086,2.523891447493858e-09,9.566545486450195e-06,-0.006301373243331909,0.0,0.0019291463412162138,0.008227917087028892,0.008882284164428711
0.09337306022644043,4.76837158203125e-07,-0.0037781826686114073,0.0008901992285844553,-2.1755695343017578e-05,-0.0036325384862720966,-5.461344960504298e-09,1.093745231628418e-05,0.006681263912469149,0.0,0.0007738082675462614,-0.017804051582056717,0.009644508361816406
