# Profile=ramp
# ProfileLabel=ramp
# CommandValues=-3.2854, 0
# Settings=wait=1s, start=0, end=-5, ramp=10s, hold=5s, return=0s
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=60.0,ki=20.0,kd=0.8,max=200.0
# MotorPID_motor0=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_motor1=kp=0.05,ki=0.03,kd=0.01,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=7.586
# SampleTime=0.005
# LoopDtMean=0.007717
# LoopDtStd=0.000729
# LoopDtMin=0.000000
# LoopDtMax=0.011318
time,motor0_pos,motor0_vel,motor0_torque,motor1_pos,motor1_vel,motor1_torque,output_pos,output_vel,theta_ref,theta_ctrl,tau_out,loop_dt
4.76837158203125e-07,0.0,-0.004133282229304314,5.495273597500435e-06,-3.504753112792969e-05,-0.0038836649619042873,-3.3713334953147565e-11,0.0,3.937340807169676e-05,0.0,-1.5749363228678704e-06,-0.00010990588561056024,4.76837158203125e-07
0.008339405059814453,0.0,0.007552954833954573,-0.00010056693974465031,-2.1457672119140625e-05,0.012619372457265854,6.169750904425531e-10,-2.384185791015625e-07,-0.0007354869740083814,0.0,4.225224605761469e-05,0.0020113463651395143,0.00833892822265625
0.017315387725830078,0.0,-0.005108375567942858,-0.00012034802809023224,1.6093254089355469e-06,-0.010641340166330338,7.383314606578132e-10,-4.76837158203125e-07,-0.00046354078222066164,0.0,7.375051133567468e-05,0.0024069696210863704,0.008975982666015625
0.025954008102416992,0.0,-0.000619399594143033,2.3866680096649873e-05,-1.6570091247558594e-05,0.004706856328994036,-1.4642135028253493e-10,4.76837158203125e-07,0.0006987494416534901,0.0,-1.3721046844148074e-05,-0.0004773353985139822,0.008638620376586914
0.03440546989440918,0.0,0.002464208984747529,9.295960661236135e-05,-5.841255187988281e-06,0.01414673961699009,-5.703043350309042e-10,4.76837158203125e-07,0.0006726711289957166,0.0,-4.1418842759303514e-05,-0.0018591991298464296,0.008451461791992188
0.04224586486816406,0.0,0.003412294900044799,-4.811647057646523e-05,-1.6450881958007812e-05,-0.002468055346980691,2.9519307101387933e-10,6.198883056640625e-06,-0.0008658731821924448,0.0,-0.0003500873191130595,0.0009623330335301759,0.007840394973754883
0.04928994178771973,-1.52587890625e-05,0.002165253506973386,2.5141042153338297e-05,-1.0728836059570312e-05,-0.00041914451867341995,-1.5423952240926244e-10,2.384185791015625e-07,0.0003597476752474904,0.0,-7.997669050973125e-06,-0.0005028227355762434,0.007044076919555664
0.056040287017822266,0.0,0.0034830754157155752,-1.0370306133040132e-06,-1.0371208190917969e-05,0.01455652341246605,6.362151001706059e-12,0.0,-6.493542605312541e-05,0.0,8.556111851415392e-06,2.0740690329282715e-05,0.006750345230102539
0.06295537948608398,0.0,-0.003980543464422226,4.721431726856331e-06,-3.725290298461914e-05,-0.009270435199141502,-2.8965838814345373e-11,0.0,2.8196833227411844e-05,0.0,6.967054328673928e-06,-9.442898994619182e-05,0.006915092468261719
0.06975698471069336,1.52587890625e-05,-0.005114895291626453,0.0001848061059727421,-4.6253204345703125e-05,-0.002341396175324917,-1.133779791215472e-09,-5.7220458984375e-06,0.0014624337200075388,0.0,0.0002919829327069582,-0.0036961360308633224,0.006801605224609375
0.076416015625,0.0,-0.0021095152478665113,0.0004934507486444871,-4.3392181396484375e-05,-0.004010324366390705,-3.027305206332214e-09,0.0,0.002751384861767292,0.0,-0.00015883299298160092,-0.009869052117738898,0.006659030914306641
0.08350253105163574,0.0,-0.0020852999296039343,-0.0002746072268880558,-3.3915042877197266e-05,0.01083123218268156,1.684706913381538e-09,0.0,-0.004047270864248276,0.0,1.0994722865828134e-05,0.005492165209011588,0.007086515426635742
0.09130549430847168,-1.52587890625e-05,-0.002780065406113863,-8.91843326241805e-05,-3.820657730102539e-05,-0.003205660730600357,5.471431449199441e-10,0.0,2.0746374502778053e-05,0.0,9.610363370843573e-06,0.0017836933658964306,0.0078029632568359375
0.09905838966369629,1.52587890625e-05,0.0001806094660423696,-7.030975753929863e-05,-4.5299530029296875e-05,0.006211873143911362,4.3134820575178463e-10,0.0,-3.140769695164636e-05,0.0,1.0381384708785218e-05,0.001406200443401994,0.007752895355224609
0.10701107978820801,-1.52587890625e-05,-0.0009667784906923771,-2.2515235036798235e-05,-3.7729740142822266e-05,-0.0006054106634110212,1.3813027629592241e-10,2.384185791015625e-07,0.0001958345528692007,0.0,-1.230479161700801e-05,0.0004503063955859806,0.007952690124511719
0.11503934860229492,0.0,-0.0017248744843527675,0.00010800164472644249,-7.838010787963867e-05,-0.001171656884253025,-6.625867774462728e-10,0.0,0.0009334420319646597,0.0,-3.544333477043248e-05,-0.0021600410244279594,0.008028268814086914
0.1230318546295166,-1.52587890625e-05,0.0001377692969981581,4.818205775549574e-05,-0.00010448694229125977,0.002039541257545352,-2.955954463453447e-10,0.0,-4.6309320168802515e-05,0.0,-3.182475568963629e-05,-0.0009636447820479065,0.00799250602722168
0.13048791885375977,1.52587890625e-05,-0.0012014720123261213,3.69699204140605e-05,-7.43865966796875e-05,-0.00769836874678731,-2.2680932768795246e-10,0.0,-1.6058399978646776e-06,0.0,-3.017524476971743e-05,-0.0007394011912177458,0.007456064224243164
0.13702893257141113,-1.52587890625e-05,-0.0034496851731091738,3.0659664449802754e-05,-7.18235969543457e-05,0.002955963835120201,-1.880961009143329e-10,0.0,2.0745908841490746e-05,0.0,-2.9502279349368727e-05,-0.0006131955969236735,0.006541013717651367
0.14503002166748047,-1.52587890625e-05,0.005175292957574129,2.179448622310694e-05,-7.456541061401367e-05,0.015018453821539879,-1.337085044328962e-10,0.0,-5.331130523700267e-06,0.0,-2.7819880625429816e-05,-0.0004358913650572852,0.008001089096069336
0.15369510650634766,0.0,0.002140113851055503,1.598004270347578e-05,-3.612041473388672e-05,-0.0031833131797611713,-9.803707179801399e-11,0.0,-5.331123702490004e-06,0.0,-2.6221602110536267e-05,-0.000319602056978372,0.008665084838867188
0.1627058982849121,0.0,6.605847738683224e-05,1.4814731717361589e-05,-5.048513412475586e-05,-0.00924808718264103,-9.088792464411792e-11,0.0,1.702061308606062e-05,0.0,-2.5597306992929415e-05,-0.00029629574953649116,0.009010791778564453
0.17099452018737793,0.0,0.009152041748166084,8.668730923304645e-06,-7.56382942199707e-05,0.00010239296534564346,-5.318239830115293e-11,0.0,-1.65069959621178e-05,0.0,-2.366312226927577e-05,-0.0001733752710108573,0.00828862190246582
0.17926788330078125,0.0,-6.991458212723956e-05,9.713984415049514e-06,-7.641315460205078e-05,0.001398794585838914,-5.959499640985684e-11,0.0,1.702061308606062e-05,0.0,-2.3166751143731946e-05,-0.00019428041952794007,0.00827336311340332
0.18740272521972656,0.0,-0.00484107993543148,5.405251011383181e-06,-6.03795051574707e-05,0.0017042679246515036,-3.3161049148761043e-11,0.0,-1.2781704754161183e-05,0.0,-2.1503105860856438e-05,-0.00010810542711170223,0.008134841918945312
0.19558119773864746,-1.52587890625e-05,0.0037438534200191498,5.099121660106421e-06,-4.374980926513672e-05,-0.0054929922334849834,-3.128295496919597e-11,0.0,2.119450527970912e-06,0.0,-2.051868905340999e-05,-0.00010198281704206667,0.008178472518920898
0.20367717742919922,-1.52587890625e-05,-0.0020648061763495207,4.4516972967938685e-06,-0.00011616945266723633,-0.020967848598957062,-2.731102636001581e-11,0.0,2.1194571218075e-06,0.0,-1.958349335008933e-05,-8.903428104049528e-05,0.008095979690551758
0.21153998374938965,-1.52587890625e-05,0.0015300993109121919,1.3569120866192396e-06,-0.00013393163681030273,-0.006461570039391518,-8.324614028130779e-12,0.0,-1.650700141908601e-05,0.0,-1.794999909029896e-05,-2.71383438748882e-05,0.00786280632019043
0.21944594383239746,0.0,-0.004121166653931141,5.277386557495422e-06,-0.00012880563735961914,0.003991594072431326,-3.237660464640177e-11,0.0,2.447119913995266e-05,0.0,-1.803730756585966e-05,-0.00010554812840886117,0.007905960083007812
0.22740912437438965,-1.52587890625e-05,-0.0013048468390479684,1.3281019206223238e-05,-0.00012731552124023438,0.015100411139428616,-8.147864543491542e-11,0.0,6.91745663061738e-05,0.0,-1.990838530429117e-05,-0.00026562138386244553,0.007963180541992188
0.23496174812316895,-1.52587890625e-05,-0.0032559663522988558,-0.00018714676911023417,-0.00012868642807006836,0.005615819711238146,1.1481396877641442e-09,3.337860107421875e-06,-0.00149172090459615,0.0,-0.00015985548277576281,0.003742949469808214,0.007552623748779297
0.2424330711364746,0.0,-0.0020070632454007864,-0.0004815366703214294,-0.00011521577835083008,0.0018905306933447719,2.9542127012846073e-09,0.0,-0.002698715776205063,0.0,0.00014632129876926005,0.009630769654437191,0.007471323013305664
0.25019311904907227,0.0,0.007593941874802113,-0.00029901873161502644,-0.000125885009765625,-0.007221530191600323,1.834470746058595e-09,0.0,-0.00011708971578627825,0.0,0.00014366617269723355,0.005980397141144038,0.007760047912597656
0.2576630115509033,-1.52587890625e-05,-0.004565406125038862,-0.0001914715613521893,-0.00011706352233886719,2.0434576072148047e-05,1.174672155505537e-09,2.384185791015625e-07,0.00018838350661098957,0.0,0.00011459591742891373,0.0038294456401990677,0.007469892501831055
0.26507139205932617,0.0,-0.0016987957060337067,-0.00016484242373732247,-7.927417755126953e-05,-0.018248388543725014,1.0113032130871254e-09,0.0,-0.000117090305138845,0.0,0.00012711575091390074,0.0032968608833748303,0.0074083805084228516
0.2725820541381836,0.0,-0.0033602744806557894,-0.00011270227986588599,-0.00013238191604614258,-0.006610580254346132,6.914250298347758e-10,0.0,5.427259020507336e-05,0.0,0.00011856521790209261,0.0022540540810604168,0.007510662078857422
0.2799251079559326,-1.52587890625e-05,-0.006103018764406443,-9.877766235717221e-05,-0.0001221299171447754,-0.005239678546786308,6.059979285564587e-10,0.0,-8.728785905987024e-05,0.0,0.00011610462951147264,0.0019755606827008493,0.0073430538177490234
0.28758907318115234,0.0,-0.005398007109761238,6.408603021156568e-05,-0.0001437067985534668,0.0017713166307657957,-3.931658295089787e-10,-2.384185791015625e-07,0.00098559504840523,0.0,8.518071084578354e-05,-0.0012817254283519208,0.0076639652252197266
0.29505062103271484,-1.52587890625e-05,0.00233010808005929,0.0010899978343993759,-0.0001309514045715332,0.004550384357571602,-6.687103278356601e-09,0.0,0.007672491017729044,0.0,-0.00023959047417947116,-0.021800038738334488,0.0074615478515625
0.3025784492492676,-1.52587890625e-05,0.0010728221386671066,0.00045934749415562585,-0.0001556873321533203,-0.001812412403523922,-2.8180827861603815e-09,3.5762786865234375e-06,-0.001074490719474852,0.0,-0.0003995883205165768,-0.009186984460815412,0.007527828216552734
0.3101956844329834,0.0,0.00020203528401907533,0.00036332375908325245,-0.00011324882507324219,-0.004695786628872156,-2.228980117019444e-09,0.0,1.701933979347814e-05,0.0,-0.0001764823241090984,-0.007266502531114337,0.00761723518371582
0.31765198707580566,0.0,0.007022111676633358,0.0002709710664848586,-0.00012242794036865234,0.0013317354023456573,-1.6623991808471434e-09,0.0,1.3294054951984435e-05,0.0,-0.0001682305012601701,-0.005419441727233133,0.007456302642822266
0.32488322257995605,1.52587890625e-05,-0.0030166141223162413,0.0001961411922708725,-0.00011104345321655273,0.009706187061965466,-1.2033201979507301e-09,0.0,-3.8860016502439976e-05,0.0,-0.00015830510669551125,-0.003922838610082455,0.007231235504150391
0.33243632316589355,-1.52587890625e-05,-0.005035721231251955,0.00016188799509982534,-0.0001087188720703125,0.00762002682313323,-9.931778840231788e-10,0.0,9.897502604871988e-05,0.0,-0.00015438938356113175,-0.003237772088228212,0.0075531005859375
0.3406558036804199,0.0,-0.0023926282301545143,0.00025122950198024107,-0.00010001659393310547,0.0017340693157166243,-1.541285288183806e-09,-2.1457672119140625e-06,0.001004220568574965,0.0,-5.791865884848587e-05,-0.00502460895108075,0.008219480514526367
0.3484039306640625,0.0,0.005936190485954285,0.00016127383018050607,-9.423494338989258e-05,0.004349225200712681,-9.894100010826642e-10,0.0,-3.1410138035425916e-05,0.0,-0.0001761048537861338,-0.0032254887436101347,0.007748126983642578
0.3561732769012451,-1.52587890625e-05,0.0036116086412221193,0.00015627045008764355,-0.00011789798736572266,-0.011572668328881264,-9.587144176916368e-10,2.384185791015625e-07,0.00023308559320867062,0.0,-0.00019098179375156557,-0.003125420765119959,0.007769346237182617
