# Profile=step
# ProfileLabel=step
# CommandValues=0, 0.2
# Settings=wait=1s, step=20s, amp=0.2turn, offset=0
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=40.0,ki=20.0,kd=0.8,max=200.0
# MotorPID_motor0=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_motor1=kp=0.05,ki=0.03,kd=0.01,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=3.544
# SampleTime=0.005
# LoopDtMean=0.007983
# LoopDtStd=0.000684
# LoopDtMin=0.000000
# LoopDtMax=0.011770
time,motor0_pos,motor0_vel,motor0_torque,motor1_pos,motor1_vel,motor1_torque,output_pos,output_vel,theta_ref,theta_ctrl,tau_out,loop_dt
4.76837158203125e-07,0.0,1.6216888980125077e-05,3.854855819417e-06,1.0371208190917969e-05,-0.007331454660743475,-2.364942220442104e-11,0.0,2.7619882530416362e-05,0.0,-1.1047953012166545e-06,-7.709740656529956e-05,4.76837158203125e-07
0.01177072525024414,0.0,-0.00014210795052349567,-3.144257326479396e-06,1.6689300537109375e-06,-0.0025779837742447853,1.9289922247857606e-11,0.0,-3.757269951165654e-05,0.0,4.5335244431043974e-07,6.288538321575045e-05,0.011770248413085938
0.019804954528808594,0.0,1.8079534129356034e-05,2.2314453544610366e-05,1.1920928955078125e-05,-0.00798710621893406,-1.3689848800032213e-10,0.0,0.00016918033361434937,0.0,-6.3365285224790566e-06,-0.0004462907506282563,0.008034229278564453
0.0272066593170166,0.0,-1.2654111742449459e-05,3.799510685430005e-06,3.2186508178710938e-06,-0.004634344018995762,-2.33098815051228e-11,0.0,-5.80623782298062e-05,0.0,-3.697206967162856e-06,-7.599049971941608e-05,0.007401704788208008
0.03574514389038086,0.0,1.4354242921399418e-05,1.2437551406007503e-05,6.109476089477539e-05,-0.005900942254811525,-7.630399635396665e-11,0.0,5.742162466049194e-05,0.0,-5.809211605224391e-06,-0.00024875196436550403,0.008538484573364258
0.04378676414489746,0.0,-1.2654111742449459e-05,1.135743414544788e-06,-2.682209014892578e-06,0.003367577213793993,-6.9677510093030324e-12,0.0,-4.688650733442046e-05,0.0,-3.643290731586352e-06,-2.271495378477318e-05,0.008041620254516602
0.051477670669555664,0.0,-0.0009635341702960432,8.110609175993314e-06,3.0219554901123047e-05,0.009581362828612328,-4.975833850178251e-11,0.0,4.252046346664429e-05,0.0,-5.161944733672806e-06,-0.000162212794051627,0.007690906524658203
0.05959320068359375,0.0,1.249194610863924e-05,-0.0007799776484848838,1.8715858459472656e-05,-0.009715641848742962,4.785138947640395e-09,0.0,-0.005623646080493927,0.0,0.0002200419957227679,0.015599611683058994,0.008115530014038086
0.06758975982666016,0.0,0.0008776902686804533,-0.00041736284331498615,3.6954879760742188e-06,-0.006646003108471632,2.5605082411322216e-09,0.0,4.624552093446255e-05,0.0,0.00020719007509925104,0.008347288283578754,0.007996559143066406
0.07546544075012207,0.0,0.00021552026737481356,-0.00031781763019163506,-4.011392593383789e-05,0.0060572377406060696,1.949801412169875e-09,0.0,-4.874938531429507e-05,0.0,0.0001987805467568603,0.006356376527776407,0.007875680923461914
