# Profile=ramp
# ProfileLabel=ramp
# CommandValues=-0.6597, 0
# Settings=wait=1s, start=0, end=-5, ramp=10s, hold=5s, return=0s
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=30.0,ki=20.0,kd=8.0,max=200.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=2.333
# SampleTime=0.005
# LoopDtMean=0.008558
# LoopDtStd=0.002449
# LoopDtMin=0.000000
# LoopDtMax=0.020083
time,pos_1,vel_1,tau_1,iq_1,tau_meas_1,pos_2,vel_2,tau_2,iq_2,tau_meas_2,output_pos,output_vel,theta_ref,theta_ctrl,tau_pid,tau_dob,dob_disturbance,tau_out,loop_dt,diag_read,diag_ctrl,diag_log
2.384185791015625e-07,-1.52587890625e-05,-0.0029876455664634705,-4.7773925522014135e-05,0.0,0.0,0.0,-0.002588144736364484,2.930915676123914e-10,0.0,0.0,1.1920928955078125e-05,-0.003285755170509219,0.0,0.0009554821066558362,0.0009554821066558362,0.0009554821066558362,0.0,0.0009554821066558362,2.384185791015625e-07,0.004407721000461606,0.002215767999587115,4.651001290767454e-06
0.006654500961303711,0.0,-0.0007897245814092457,-7.701291680814767e-05,0.0,0.0,7.62939453125e-06,-0.0012349341996014118,4.724718822467629e-10,0.0,0.0,-1.9073486328125e-06,-0.0005886451690457761,0.0,0.0015402641333639624,0.0015402641333639624,0.0015402641333639624,0.0,0.0015402641333639624,0.006654262542724609,0.005088611000246601,0.001789412001016899,3.977000233135186e-06
0.013554096221923828,0.0,-0.004865193739533424,-3.4929289751780116e-05,0.0,0.0,7.62939453125e-06,0.004881063476204872,2.1429012117120793e-10,0.0,0.0,-2.1457672119140625e-06,0.0019371014786884189,0.0,0.0006985884243622424,0.0006985884243622424,0.0006985884243622424,0.0,0.0006985884243622424,0.006899595260620117,0.005444316000648541,0.0023518840007454855,4.2789997678482905e-06
0.021372079849243164,-1.52587890625e-05,-0.0071152690798044205,-0.00010021415020220484,0.0,0.0,2.288818359375e-05,0.002631918992847204,6.148107374214694e-10,0.0,0.0,9.5367431640625e-07,-0.0035763271152973175,0.0,0.0020042905477341264,0.0020042905477341264,0.0020042905477341264,0.0,0.0020042905477341264,0.007817983627319336,0.005860929000846227,0.002205502998549491,4.145000275457278e-06
0.029462337493896484,-1.52587890625e-05,0.0008046983857639134,7.319101063032833e-05,0.0,0.0,1.52587890625e-05,0.00466313399374485,-4.490246050828133e-10,0.0,0.0,1.7642974853515625e-05,0.007159959524869919,0.0,-0.0014638257221109233,-0.0014638257221109233,-0.0014638257221109233,0.0,-0.0014638257221109233,0.00809025764465332,0.005498634000105085,0.002070724000077462,4.024999725515954e-06
0.03705310821533203,0.0,0.0035986683797091246,-4.497566290343822e-06,0.0,0.0,7.62939453125e-06,0.01015234924852848,2.7592431228413434e-11,0.0,0.0,-3.5762786865234375e-06,-0.002175619127228856,0.0,8.995166436431484e-05,8.995166436431484e-05,8.995166436431484e-05,0.0,8.995166436431484e-05,0.007590770721435547,0.00502976099960506,0.002148494000721257,3.3340002119075507e-06
0.04425048828125,-1.52587890625e-05,0.0016242633573710918,3.209073866040343e-05,0.0,0.0,-3.814697265625e-05,0.004982577171176672,-1.9687569729816667e-10,0.0,0.0,-5.9604644775390625e-06,0.0020116071682423353,0.0,-0.0006418171888607961,-0.0006418171888607961,-0.0006418171888607961,0.0,-0.0006418171888607961,0.007197380065917969,0.004465643000003183,0.0020145990001765313,3.9499991544289514e-06
0.050750017166137695,0.0,-0.0009387371246702969,0.00012802969165504532,0.0,0.0,-3.814697265625e-05,-0.003051013918593526,-7.854582309929116e-10,0.0,0.0,1.1444091796875e-05,0.003591130254790187,0.0,-0.0025606034706252127,-0.0025606034706252127,-0.0025606034706252127,0.0,-0.0025606034706252127,0.006499528884887695,0.004953064999426715,0.0017565390007803217,3.818999175564386e-06
0.057479143142700195,-1.52587890625e-05,0.006660854443907738,-2.1487858806396487e-05,0.0,0.0,-3.814697265625e-05,0.010128132998943329,1.3182735463717362e-10,0.0,0.0,-1.1920928955078125e-06,-0.006251088343560696,0.0,0.0004297587936414837,0.0004297587936414837,0.0004297587936414837,0.0,0.0004297587936414837,0.0067291259765625,0.006624105000810232,0.0022616049991484033,4.306000846554525e-06
0.06638765335083008,0.0,-0.010557438246905804,-7.352116186852258e-05,0.0,0.0,-3.814697265625e-05,-0.0015608981484547257,4.5105007280174574e-10,0.0,0.0,4.76837158203125e-06,-0.0030994911212474108,0.0,0.0014704287717271728,0.0014704287717271728,0.0014704287717271728,0.0,0.0014704287717271728,0.008908510208129883,0.0051360729994485155,0.0019892119998985436,4.012999852420762e-06
