# Profile=ramp_step
# ProfileLabel=ramp_step
# CommandValues=0, 0.4994
# Settings=wait=1s, start=0, end=0.5, ramp=5s, hold=0.3s, return=0s, step_amp=-0.5, step_dur=20s, step_period=0s, step_repeat=False
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=35.0,ki=20.0,kd=3.0,max=200.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=7.686
# SampleTime=0.005
# LoopDtMean=0.008843
# LoopDtStd=0.002509
# LoopDtMin=0.000000
# LoopDtMax=0.024749
time,pos_1,vel_1,tau_1,pos_2,vel_2,tau_2,output_pos,output_vel,theta_ref,theta_ctrl,tau_out,loop_dt
2.384185791015625e-07,7.62939453125e-06,0.0019007378723472357,-0.003928571966691269,6.67572021484375e-05,-0.0031721103005111217,2.4101668506705862e-08,-7.62939453125e-06,-0.015754591673612595,0.0,0.0026309804990887645,0.07857173505981932,2.384185791015625e-07
0.009765386581420898,7.62939453125e-06,0.00014985131565481424,-0.0015173084287416648,0.000102996826171875,-0.010347018949687481,9.308640666894063e-09,-1.9073486328125e-06,-0.00022013019770383835,0.0,0.0023457597196102145,0.030346282791283194,0.009765148162841797
0.02129817008972168,7.62939453125e-06,0.0010364691261202097,-0.0018939969322726612,0.00010585784912109375,-0.004036374390125275,1.161961308113688e-08,-4.76837158203125e-06,-0.003975223749876022,0.0,0.0029287534803152087,0.037880081217392864,0.011532783508300781
0.0296781063079834,7.62939453125e-06,-0.00018542610632721335,-0.0004116534059611884,0.0001087188720703125,-0.009303934872150421,2.5254810181036622e-09,9.5367431640625e-06,0.002029943745583296,0.0,0.001984607729874551,0.00823309910672092,0.008379936218261719
0.03970932960510254,7.62939453125e-06,0.0016623169649392366,-0.0012079185190754425,0.00011444091796875,1.841508947109105e-06,7.410543061627268e-09,-6.67572021484375e-06,-0.0030960580334067345,0.0,0.0029012243799958377,0.02415846130841758,0.01003122329711914
0.050568580627441406,0.0,0.00183367938734591,-0.00012859299916723708,0.00010395050048828125,5.3995507187210023e-05,7.889141053007491e-10,-4.76837158203125e-06,0.0019852383993566036,0.0,0.002403836766937282,0.0025718696632724115,0.010859251022338867
0.061895132064819336,-7.62939453125e-06,0.0013568421127274632,0.00040131604877862933,0.00011920928955078125,0.0009778678650036454,-2.462061648887095e-09,6.67572021484375e-06,0.0025663834530860186,0.0,0.001505902338300855,-0.00802635118491797,0.01132655143737793
0.07327437400817871,7.62939453125e-06,0.001453699660487473,0.0011976637535288973,8.392333984375e-05,-0.01798385940492153,-7.347630389564146e-09,2.86102294921875e-06,0.004741951823234558,0.0,0.0008409079232424253,-0.02395336522555205,0.011379241943359375
0.08426737785339355,-7.62939453125e-06,-0.0014222247991710901,-0.0005222691084642583,0.000118255615234375,0.008048469200730324,3.2041049598233236e-09,1.430511474609375e-06,-0.003632500534877181,0.0,0.0013886890462156897,0.010445421483456452,0.010993003845214844
0.0950155258178711,7.62939453125e-06,0.0016027099918574095,0.0003873468612315919,0.00010776519775390625,-0.001644737902097404,-2.3763611117908477e-09,9.059906005859375e-06,0.0021640502382069826,0.0,0.0007242350899426569,-0.0077469663824368895,0.010748147964477539
