# Profile=ramp_b
# ProfileLabel=ramp_b
# CommandValues=0, 0.9988
# Settings=wait=1s, start=0, end=1, ramp=2s, hold=0s, return=1s, start_hold=0s
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=60.0,ki=20.0,kd=0.8,max=200.0
# MotorPID_motor0=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_motor1=kp=0.05,ki=0.03,kd=0.01,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=5.145
# SampleTime=0.005
# LoopDtMean=0.007965
# LoopDtStd=0.000679
# LoopDtMin=0.000000
# LoopDtMax=0.009934
time,motor0_pos,motor0_vel,motor0_torque,motor1_pos,motor1_vel,motor1_torque,output_pos,output_vel,theta_ref,theta_ctrl,tau_out,loop_dt
2.384185791015625e-07,-3.325939178466797e-05,-0.0036952150985598564,-0.0006550014261503707,-5.4329633712768555e-05,0.0023335409350693226,4.018413657263778e-09,-4.839897155761719e-05,-0.0033700617495924234,0.0,0.0030435806605964896,0.013100077828696457,2.384185791015625e-07
0.009305000305175781,-2.2113323211669922e-05,-0.0014525901060551405,-0.001542797753450216,-3.603100776672363e-05,-0.00288186501711607,9.465016892095988e-09,-3.5762786865234375e-06,-0.008913292549550533,0.0,0.0007043682946823537,0.030856071204180904,0.00930476188659668
0.019095182418823242,3.2186508178710938e-06,-0.004481249488890171,-0.001891416280604697,-6.669759750366211e-05,-0.0011719560716301203,1.1603780862315409e-08,-5.030632019042969e-05,-0.005791499279439449,0.0,0.003720631685690023,0.037828467989773226,0.009790182113647461
0.028696775436401367,-1.4036893844604492e-05,7.478056068066508e-05,-0.0011707045128722011,-0.00014010071754455566,-0.003645549761131406,7.182236275110023e-09,-4.89354133605957e-05,0.001063034636899829,0.0,0.003566148215899011,0.023414178383042487,0.009601593017578125
0.03815054893493652,-1.0579824447631836e-05,-0.0004281335568521172,0.0003771144901998447,-0.0001913905143737793,-0.03318338096141815,-2.313585829389061e-09,-5.5849552154541016e-05,0.009899426251649857,0.0,0.0035598593628910023,-0.00754231819155308,0.009453773498535156
0.04593801498413086,-2.3037195205688477e-05,3.3802738471422344e-05,-0.002160846955704707,-0.00034037232398986816,-0.0026993288192898035,1.3256729789268012e-08,-1.5974044799804688e-05,-0.015954090282320976,0.0,0.0017976809583784635,0.04321710177335535,0.007787466049194336
0.05510425567626953,-2.1755695343017578e-05,0.00045103527372702956,-0.00047143966874755336,-0.0003313720226287842,0.004956143908202648,2.892267906354401e-09,-6.29425048828125e-05,0.006472152657806873,0.0,0.004322349996919177,0.009428828862900836,0.009166240692138672
0.06314563751220703,-1.0877847671508789e-05,-0.0022125476971268654,-0.0018407982623781143,-0.0003310739994049072,-0.00426022382453084,1.1293240873203034e-08,1.537799835205078e-05,-0.01079084537923336,0.0,2.735574839214975e-05,0.036816103814934956,0.0080413818359375
0.07098555564880371,-2.2530555725097656e-05,0.0017064576968550682,0.0014070436577108903,-0.00032404065132141113,0.007299353368580341,-8.63216967899211e-09,-2.4318695068359375e-05,0.018706005066633224,0.0,0.0016172002634189076,-0.028140979070410178,0.00783991813659668
0.07976126670837402,-6.943941116333008e-06,-0.0005696945008821785,0.003269872187413798,-0.0003228485584259033,0.007090738043189049,-2.0060565566454306e-08,-5.6862831115722656e-05,0.020866671577095985,0.0,0.002734438537234313,-0.06539768989018474,0.008775711059570312
0.0869438648223877,-2.2917985916137695e-05,0.007715350482612848,0.0015742480491821758,-0.00031572580337524414,-0.0014364528469741344,-9.657963491673742e-09,1.4901161193847656e-06,-0.002863431815057993,0.0,-0.0006167245363289769,-0.03148507948626304,0.007182598114013672
0.09380912780761719,-2.2649765014648438e-05,-0.0003312769113108516,0.00016779754937541508,-0.00035068392753601074,0.005105157848447561,-1.0294328182283454e-09,-2.6404857635498047e-05,-0.006931451614946127,0.0,0.0013649898002704062,-0.003355963618585825,0.006865262985229492
