# Profile=ramp
# ProfileLabel=ramp
# CommandValues=0, 1.9066
# Settings=wait=1s, start=0, end=10, ramp=10s, hold=5s, return=0s
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=1.0,ki=0.8,kd=0.001,max=200.0
# MotorPID_motor0=kp=2.81,ki=0.02,kd=0.05,max=5.0
# MotorPID_motor1=kp=0.05,ki=0.03,kd=0.01,max=0.2
# PIDDerivativeMode=error
# PIDDerivativeFilterAlpha=0.2
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=2.917
# SampleTime=0.005
time,motor0_pos,motor0_vel,motor0_torque,motor1_pos,motor1_vel,motor1_torque,output_pos,output_vel,theta_ref,theta_ctrl,tau_out
2.384185791015625e-07,-2.9802322387695312e-08,0.0,-0.00016608333084554405,-7.450580596923828e-09,0.0,2.7071582927823684e-09,-5.424022674560547e-06,0.0,0.0,5.662679672241211e-06,8.304387175678065e-06
0.007260799407958984,2.9802322387695312e-08,0.0,-0.0005422251228657661,7.450580596923828e-09,0.0,8.838269502711989e-09,-1.6808509826660156e-05,0.0,0.0,1.7526388168334963e-05,2.711197646225278e-05
0.013692617416381836,-2.9802322387695312e-08,0.0,-0.000808055008494353,-7.450580596923828e-09,0.0,1.3171296638457957e-08,-2.3126602172851562e-05,0.0,0.0,2.4063920974731444e-05,4.040382388539369e-05
0.019771814346313477,2.9802322387695312e-08,0.0,-0.0006091982580917708,7.450580596923828e-09,0.0,9.929931606895864e-09,-1.4334917068481445e-05,0.0,0.0,1.4826731681823731e-05,3.04607221940145e-05
0.027826786041259766,-2.9802322387695312e-08,0.0,-0.00021311948690793856,-7.450580596923828e-09,0.0,3.473847636599399e-09,-1.6391277313232422e-06,0.0,0.0,1.5790596008300781e-06,1.0656257463979311e-05
0.03374171257019043,-2.9802322387695312e-08,0.0,-0.0008131291834530983,-7.450580596923828e-09,0.0,1.3254005690285506e-08,-2.345442771911621e-05,0.0,0.0,2.4421869468688964e-05,4.065753937411868e-05
0.0392611026763916,2.9802322387695312e-08,0.0,-0.0009935152436837409,7.450580596923828e-09,0.0,1.6194298472044978e-08,-2.6881694793701172e-05,0.0,0.0,2.7968095741271973e-05,4.967708201951252e-05
0.044818878173828125,-2.9802322387695312e-08,0.0,-0.0009262950551989237,-7.450580596923828e-09,0.0,1.509860939974246e-08,-2.2798776626586914e-05,0.0,0.0,2.3685111206054688e-05,4.6315983296612265e-05
0.05011725425720215,-2.9802322387695312e-08,0.0,-0.0011074078168171056,-7.450580596923828e-09,0.0,1.8050747414118824e-08,-2.8371810913085938e-05,0.0,0.0,2.9524861654663087e-05,5.537186197676954e-05
0.05566596984863281,2.9802322387695312e-08,0.0,-0.0007789146625931674,7.450580596923828e-09,0.0,1.2696309000268631e-08,-1.6510486602783203e-05,0.0,0.0,1.715478808166504e-05,3.8946767878841895e-05
