# Profile=sine
# ProfileLabel=sine
# CommandType=position
# CommandValues=0, 0.4869
# Settings=wait=1s, amp=0.5turn, freq=0.2Hz, offset=0turn
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=40.0,ki=20.0,kd=1.0,max=100.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[2, 0.4]
# DurationSec=2.080
# SampleTime=0.005
# MotorControlMode=torque
# DirectVelocity=False
# LoopDtMean=0.007154
# LoopDtStd=0.001974
# LoopDtMin=0.000007
# LoopDtMax=0.018623
time,pos_1,vel_1,tau_1,iq_1,tau_meas_1,pos_2,vel_2,tau_2,iq_2,tau_meas_2,output_pos,output_vel,theta_ref,omega_ref,theta_ctrl,tau_pid,tau_dob,dob_disturbance,tau_out,loop_dt,diag_read,diag_ctrl,diag_log
7.3909759521484375e-06,0.0,0.0024488545022904873,-1.0013580322265625e-06,0.0,0.0,9.1552734375e-05,-0.002732377266511321,0.0,0.0,0.0,-1.0013580322265625e-05,-0.009391031228005886,0.0,0.0,0.0,2.002716064453125e-05,2.002716064453125e-05,0.0,2.002716064453125e-05,7.3909759521484375e-06,0.004892201999609824,0.0019456209993222728,3.479002771200612e-06
0.006894588470458984,6.103515625e-05,0.0013387177605181932,1.52587890625e-06,0.0,0.0,0.000244140625,0.02869044989347458,0.0,0.0,0.0,1.52587890625e-05,0.0015762230614200234,0.0,0.0,0.0,-3.0517578125e-05,-3.0517578125e-05,0.0,-3.0517578125e-05,0.006887197494506836,0.00515410099978908,0.0017908510017150547,3.07400114252232e-06
0.013858318328857422,0.0,0.0007948233978822827,-7.152557373046875e-07,0.0,0.0,9.1552734375e-05,-0.04797603189945221,0.0,0.0,0.0,-7.152557373046875e-06,-0.0005024898564442992,0.0,0.0,0.0,1.430511474609375e-05,1.430511474609375e-05,0.0,1.430511474609375e-05,0.0069637298583984375,0.004434338999999454,0.0015409179977723397,2.9270013328641653e-06
0.019850969314575195,0.0,-0.0009560621692799032,-3.814697265625e-07,0.0,0.0,0.00018310546875,-0.00463600130751729,0.0,0.0,0.0,-3.814697265625e-06,-0.005658293142914772,0.0,0.0,0.0,7.62939453125e-06,7.62939453125e-06,0.0,7.62939453125e-06,0.0059926509857177734,0.005502250998688396,0.0021985510029480793,5.193996912566945e-06
0.02757406234741211,0.0,-0.004338627215474844,9.5367431640625e-07,0.0,0.0,-0.0003662109375,-0.07135967910289764,0.0,0.0,0.0,9.5367431640625e-06,-0.011097216978669167,0.0,0.0,0.0,-1.9073486328125e-05,-1.9073486328125e-05,0.0,-1.9073486328125e-05,0.007723093032836914,0.004952577000949532,0.001510440997662954,2.7380010578781366e-06
0.034058332443237305,0.0,0.010011190548539162,-2.384185791015625e-06,0.0,0.0,-0.00018310546875,0.03976945951581001,0.0,0.0,0.0,-2.384185791015625e-05,0.008296646177768707,0.0,0.0,0.0,4.76837158203125e-05,4.76837158203125e-05,0.0,4.76837158203125e-05,0.006484270095825195,0.005586718001723057,0.0021923799977230374,3.3050018828362226e-06
0.041857004165649414,0.0,-0.00029296206776052713,-9.5367431640625e-08,0.0,0.0,0.000213623046875,0.00987028144299984,0.0,0.0,0.0,-9.5367431640625e-07,-0.006194733083248138,0.0,0.0,0.0,1.9073486328125e-06,1.9073486328125e-06,0.0,1.9073486328125e-06,0.007798671722412109,0.00524503699853085,0.0018139800013159402,3.239998477511108e-06
0.048933982849121094,6.103515625e-05,-0.0013509450946003199,1.049041748046875e-06,0.0,0.0,0.000335693359375,-0.04871363565325737,0.0,0.0,0.0,1.049041748046875e-05,0.006836333312094212,0.0,0.0,0.0,-2.09808349609375e-05,-2.09808349609375e-05,0.0,-2.09808349609375e-05,0.00707697868347168,0.005461836000904441,0.002001426000788342,3.148998075630516e-06
0.05641508102416992,6.103515625e-05,-0.005880897399038076,1.430511474609375e-06,0.0,0.0,0.000244140625,0.05857100337743759,0.0,0.0,0.0,1.430511474609375e-05,-0.0010389303788542747,0.0,0.0,0.0,-2.86102294921875e-05,-2.86102294921875e-05,0.0,-2.86102294921875e-05,0.007481098175048828,0.006149338998511666,0.0018645199997990858,3.1510026019532233e-06
0.06444692611694336,6.103515625e-05,0.0037303506396710873,1.9073486328125e-06,0.0,0.0,0.0001220703125,-0.01558835431933403,0.0,0.0,0.0,1.9073486328125e-05,0.003908256068825722,0.0,0.0,0.0,-3.814697265625e-05,-3.814697265625e-05,0.0,-3.814697265625e-05,0.008031845092773438,0.005937461002758937,0.0020336399975349195,3.6480014387052506e-06
