# Profile=step
# ProfileLabel=step
# CommandValues=0, 0.2
# Settings=wait=1s, step=100s, amp=0.2turn, offset=0
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=30.0,ki=10.0,kd=5.0,max=200.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=2.516
# SampleTime=0.005
# LoopDtMean=0.010016
# LoopDtStd=0.002582
# LoopDtMin=0.000000
# LoopDtMax=0.019560
time,pos_1,vel_1,tau_1,iq_1,tau_meas_1,pos_2,vel_2,tau_2,iq_2,tau_meas_2,output_pos,output_vel,theta_ref,theta_ctrl,tau_pid,tau_dob,dob_disturbance,tau_out,loop_dt,diag_read,diag_ctrl,diag_log
2.384185791015625e-07,3.0517578125e-05,-0.0017290188698098063,1.6193983487055195e-05,0.0,0.0,-1.52587890625e-05,-0.001863599056378007,-9.934959194264018e-11,0.0,0.0,-4.5299530029296875e-06,0.0018400239059701562,0.0,-0.00032388088875450193,-0.00032388088875450193,-0.00032388088875450193,0.0,-0.00032388088875450193,2.384185791015625e-07,0.006359285000144155,0.002750960000412306,5.993999366182834e-06
0.009155988693237305,1.52587890625e-05,-0.004604942165315151,-4.9353181967019184e-05,0.0,0.0,-5.340576171875e-05,-0.007403105031698942,3.0278025745880586e-10,0.0,0.0,-9.5367431640625e-07,-0.0055807544849812984,0.0,0.000987067354435567,0.000987067354435567,0.000987067354435567,0.0,0.000987067354435567,0.009155750274658203,0.00546201700126403,0.002075553999020485,4.085000909981318e-06
0.01671600341796875,1.52587890625e-05,0.005349035374820232,-4.3761088602317056e-05,0.0,0.0,-2.288818359375e-05,0.0022509859409183264,2.684729362038223e-10,0.0,0.0,0.0,0.0001412916462868452,0.0,0.0008752250661927975,0.0008752250661927975,0.0008752250661927975,0.0,0.0008752250661927975,0.007560014724731445,0.0049081130000558915,0.002132474999598344,3.917999492841773e-06
0.023777246475219727,0.0,0.004402812570333481,-2.8087285851758317e-05,0.0,0.0,1.52587890625e-05,-0.00974910520017147,1.723146371230438e-10,0.0,0.0,2.384185791015625e-07,0.0010502608492970467,0.0,0.0005617478313251923,0.0005617478313251923,0.0005617478313251923,0.0,0.0005617478313251923,0.0070612430572509766,0.006268125998758478,0.0023141660003602738,5.645000783260912e-06
0.03238320350646973,1.52587890625e-05,-0.004292014054954052,-1.0370568815381858e-05,0.0,0.0,-7.62939453125e-06,0.003614441491663456,6.36231215651693e-11,0.0,0.0,-1.3113021850585938e-06,0.0014898438239470124,0.0,0.0002074121569594355,0.0002074121569594355,0.0002074121569594355,0.0,0.0002074121569594355,0.00860595703125,0.005939206999755697,0.0024960909995570546,5.526000677491538e-06
0.04084467887878418,0.0,0.0015939449658617377,-5.566233999403234e-06,0.0,0.0,6.866455078125e-05,0.014525815844535828,3.4148674842110916e-11,0.0,0.0,0.0,0.00019344291649758816,0.0,0.00011132509899020997,0.00011132509899020997,0.00011132509899020997,0.0,0.00011132509899020997,0.008461475372314453,0.006515765999210998,0.0027827920002891915,5.85100133321248e-06
0.0501713752746582,1.52587890625e-05,0.003851471235975623,-4.7190548586160214e-06,0.0,0.0,-0.00026702880859375,-0.00735189113765955,2.8951256800601508e-11,0.0,0.0,-2.384185791015625e-07,7.423304487019777e-05,0.0,9.438145240246521e-05,9.438145240246521e-05,9.438145240246521e-05,0.0,9.438145240246521e-05,0.009326696395874023,0.0073659789995872416,0.00274155300030543,5.08399898535572e-06
0.06030535697937012,3.0517578125e-05,0.0023241015151143074,-5.250898016414745e-06,0.0,0.0,-0.0002593994140625,0.0006500337622128427,3.2214098259407806e-11,0.0,0.0,-2.384185791015625e-07,-5.987775875837542e-05,0.0,0.0001050183555933042,0.0001050183555933042,0.0001050183555933042,0.0,0.0001050183555933042,0.010133981704711914,0.006386334000126226,0.002216846000010264,4.683000952354632e-06
0.06893420219421387,3.0517578125e-05,-0.0028913053683936596,1.8164398785606544e-05,0.0,0.0,-0.000274658203125,-0.0025546455290168524,-1.1143802935676341e-10,0.0,0.0,0.0,0.00182511773891747,0.0,-0.00036328934304991436,-0.00036328934304991436,-0.00036328934304991436,0.0,-0.00036328934304991436,0.00862884521484375,0.005322451999745681,0.0023809329995856388,5.329000487108715e-06
0.07666325569152832,1.52587890625e-05,0.004156945273280144,4.471102589325889e-05,0.0,0.0,-0.000274658203125,0.0057443734258413315,-2.743007723444241e-10,0.0,0.0,-4.410743713378906e-06,0.0027266377583146095,0.0,-0.0008942238835188261,-0.0008942238835188261,-0.0008942238835188261,0.0,-0.0008942238835188261,0.007729053497314453,0.006639213999733329,0.002575133999926038,4.29399915446993e-06
0.08590078353881836,1.52587890625e-05,-0.005163732450455427,4.8424794888194975e-05,0.0,0.0,-0.00020599365234375,0.0016903260257095098,-2.97084631208493e-10,0.0,0.0,-1.621246337890625e-05,0.001921975170262158,0.0,-0.0009684995429740982,-0.0009684995429740982,-0.0009684995429740982,0.0,-0.0009684995429740982,0.009237527847290039,0.006069400000342284,0.002765467999779503,6.0109996411483735e-06
0.09476613998413086,0.0,-0.003703417954966426,9.498999569569051e-05,0.0,0.0,-0.0002288818359375,-0.003598657436668873,-5.827607097749434e-10,0.0,0.0,0.0,0.002070985734462738,0.0,-0.0018998070643519666,-0.0018998070643519666,-0.0018998070643519666,0.0,-0.0018998070643519666,0.0088653564453125,0.007357607999438187,0.003592159000618267,9.960000170394778e-06
0.10576391220092773,3.0517578125e-05,-0.004530430771410465,8.733784666621459e-05,0.0,0.0,-0.00020599365234375,-0.009000329300761223,-5.358150102087801e-10,0.0,0.0,-1.537799835205078e-05,0.0016164991538971663,0.0,-0.0017467635077415946,-0.0017467635077415946,-0.0017467635077415946,0.0,-0.0017467635077415946,0.010997772216796875,0.011673248000079184,0.005459133000840666,1.1860000086016953e-05
0.12295269966125488,0.0,-0.0016768565401434898,0.00013679129917964824,0.0,0.0,-0.00017547607421875,0.006173711735755205,-8.392104243940397e-10,0.0,0.0,4.76837158203125e-07,0.0024956665001809597,0.0,-0.0027358362806533866,-0.0027358362806533866,-0.0027358362806533866,0.0,-0.0027358362806533866,0.01718878746032715,0.014134019998891745,0.0053650999998353655,1.2638000043807551e-05
0.14251303672790527,0.0,-0.0015576467849314213,0.0001575740645667721,0.0,0.0,-0.00014495849609375,-0.006758634466677904,-9.667120525327163e-10,0.0,0.0,-1.5497207641601562e-05,0.004127344116568565,0.0,-0.0031514931528330184,-0.0031514931528330184,-0.0031514931528330184,0.0,-0.0031514931528330184,0.01956033706665039,0.013641138999446412,0.004826974000025075,1.2071001037838869e-05
0.1610417366027832,4.57763671875e-05,0.001765312161296606,0.00013796116178825416,0.0,0.0,-0.000152587890625,-0.0006743066478520632,-8.463874956123014e-10,0.0,0.0,0.0,-0.0027048406191170216,0.0,-0.002759233620887728,-0.002759233620887728,-0.002759233620887728,0.0,-0.002759233620887728,0.01852869987487793,0.012049855999066494,0.004939098000249942,1.2512000466813333e-05
0.17808890342712402,3.0517578125e-05,-0.0006784754805266857,0.00014960584029305514,0.0,0.0,-0.0001068115234375,0.019321192055940628,-9.178272410387423e-10,0.0,0.0,-1.2755393981933594e-05,0.003017203416675329,0.0,-0.0029921280675450413,-0.0029921280675450413,-0.0029921280675450413,0.0,-0.0029921280675450413,0.01704716682434082,0.012649218000660767,0.004988139999113628,1.2180000339867547e-05
0.1957855224609375,1.52587890625e-05,0.004916910082101822,0.00016085548163535996,0.0,0.0,-8.392333984375e-05,-0.006581686437129974,-9.868434455910342e-10,0.0,0.0,-1.1920928955078125e-07,5.9322454035282135e-05,0.0,-0.0032171217412157336,-0.0032171217412157336,-0.0032171217412157336,0.0,-0.0032171217412157336,0.017696619033813477,0.01220756000111578,0.0052315489992906805,1.197600067825988e-05
0.21328163146972656,1.52587890625e-05,-0.003889677347615361,0.000172728423939949,0.0,0.0,-9.918212890625e-05,0.0005447951261885464,-1.059683582427183e-09,0.0,0.0,-2.384185791015625e-07,0.0016090406570583582,0.0,-0.003454581481051525,-0.003454581481051525,-0.003454581481051525,0.0,-0.003454581481051525,0.017496109008789062,0.011459147001005476,0.0030114179990050616,6.592999852728099e-06
0.22778868675231934,1.52587890625e-05,-0.0024889663327485323,0.00016553686965707794,0.0,0.0,-7.62939453125e-05,-0.00792465265840292,-1.0155636175026966e-09,0.0,0.0,0.0,8.912174962460995e-05,0.0,-0.003310749854044841,-0.003310749854044841,-0.003310749854044841,0.0,-0.003310749854044841,0.014507055282592773,0.007784311001159949,0.0027260139995632926,6.751000910298899e-06
0.23833036422729492,1.52587890625e-05,0.003896180773153901,7.362225638208616e-05,0.0,0.0,-9.918212890625e-05,-0.0019390432862564921,-4.5167028454138406e-10,0.0,0.0,-1.1920928955078125e-07,-0.006676006130874157,0.0,-0.0014724506696084042,-0.0014724506696084042,-0.0014724506696084042,0.0,-0.0014724506696084042,0.010541677474975586,0.00860631899922737,0.0034740959999908227,6.790000043110922e-06
0.2504432201385498,1.52587890625e-05,-0.000827487267088145,5.847133714381765e-05,0.0,0.0,-9.1552734375e-05,0.0025480673648416996,-3.5871985976905446e-10,0.0,0.0,-2.384185791015625e-07,-0.0009018070413731039,0.0,-0.0011694311443470249,-0.0011694311443470249,-0.0011694311443470249,0.0,-0.0011694311443470249,0.012112855911254883,0.00783966800008784,0.002810723000948201,6.8119989009574056e-06
0.2611277103424072,1.52587890625e-05,0.0013778847642242908,6.0517282437757674e-05,0.0,0.0,-9.1552734375e-05,-0.0037048314698040485,-3.7127167138800457e-10,0.0,0.0,2.384185791015625e-07,0.0003424400929361582,0.0,-0.0012103502042357837,-0.0012103502042357837,-0.0012103502042357837,0.0,-0.0012103502042357837,0.010684490203857422,0.006413475999579532,0.00303153800086875,6.377000318025239e-06
0.27060461044311523,3.0517578125e-05,-0.003017957555130124,7.186800464173133e-05,0.0,0.0,-9.1552734375e-05,0.00552736921235919,-4.409080039259794e-10,0.0,0.0,-3.337860107421875e-06,0.0015792346093803644,0.0,-0.0014373655027487852,-0.0014373655027487852,-0.0014373655027487852,0.0,-0.0014373655027487852,0.009476900100708008,0.007987209000930307,0.0031594699994457187,6.383999789250083e-06
0.2817819118499756,1.52587890625e-05,-0.0031148160342127085,7.228735290041433e-05,0.0,0.0,-8.392333984375e-05,0.015231752768158913,-4.434806926294917e-10,0.0,0.0,-2.384185791015625e-07,-3.009080137417186e-05,0.0,-0.0014457524994891775,-0.0014457524994891775,-0.0014457524994891775,0.0,-0.0014457524994891775,0.011177301406860352,0.008481894999931683,0.002883821000068565,6.56100019114092e-06
0.2931787967681885,1.52587890625e-05,-0.005387243814766407,8.182333926920674e-05,0.0,0.0,-4.57763671875e-05,-0.004353031981736422,-5.019836764856514e-10,0.0,0.0,4.76837158203125e-07,0.0009682853706181049,0.0,-0.0016364729446930485,-0.0016364729446930485,-0.0016364729446930485,0.0,-0.0016364729446930485,0.01139688491821289,0.007266074000654044,0.0028753690003213705,6.657999620074406e-06
0.30335235595703125,1.52587890625e-05,-0.005439397878944874,8.281393843977165e-05,0.0,0.0,-6.866455078125e-05,-0.009165177121758461,-5.080609720104374e-10,0.0,0.0,0.0,0.0004616461228579283,0.0,-0.0016562850026723898,-0.0016562850026723898,-0.0016562850026723898,0.0,-0.0016562850026723898,0.010173559188842773,0.008728148000955116,0.003228924999348237,6.383999789250083e-06
0.3153417110443115,1.52587890625e-05,-0.0017737121088430285,4.947962686883676e-05,0.0,0.0,7.62939453125e-06,-0.0004777965077664703,-3.0355599305275933e-10,0.0,0.0,-1.811981201171875e-05,-0.00015675269241910428,0.0,-0.0009895962619901467,-0.0009895962619901467,-0.0009895962619901467,0.0,-0.0009895962619901467,0.011989355087280273,0.007795167999574915,0.0031718640002509346,6.270000085351057e-06
0.3263425827026367,1.52587890625e-05,-0.002898749429732561,7.914345577371746e-05,0.0,0.0,-9.918212890625e-05,0.0002598098653834313,-4.855426734462508e-10,0.0,0.0,-6.198883056640625e-06,0.0012514067348092794,0.0,-0.0015828750730531643,-0.0015828750730531643,-0.0015828750730531643,0.0,-0.0015828750730531643,0.011000871658325195,0.007297756999832927,0.002857862000382738,6.589998520212248e-06
