# Profile=step
# ProfileLabel=step
# CommandValues=0
# Settings=wait=1s, step=100s, amp=0.2turn, offset=0
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=0.01,ki=0.0,kd=0.0,max=200.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 1]
# DurationSec=0.338
# SampleTime=0.005
# LoopDtMean=0.007425
# LoopDtStd=0.001903
# LoopDtMin=0.000017
# LoopDtMax=0.010643
time,pos_1,vel_1,tau_1,iq_1,tau_meas_1,pos_2,vel_2,tau_2,iq_2,tau_meas_2,output_pos,output_vel,theta_ref,theta_ctrl,tau_pid,tau_dob,dob_disturbance,tau_out,loop_dt,diag_read,diag_ctrl,diag_log
1.6927719116210938e-05,0.0,-2.1728366846218705e-05,0.00031417752664640705,0.0,0.0,-3.814697265625e-05,-0.013822880573570728,-1.9274694885800776e-09,0.0,0.0,-9.5367431640625e-07,0.006756785791367292,0.0,9.5367431640625e-09,9.5367431640625e-09,-0.006283574182860515,-0.006283574182860515,-0.006283574182860515,1.6927719116210938e-05,0.0061228499998833286,0.002263401000163867,3.7890004023211077e-06
0.008429765701293945,0.0,9.748118463903666e-05,0.00028711398531615557,0.0,0.0,-1.52587890625e-05,-0.0070540281012654305,-1.761435492693115e-09,0.0,0.0,0.0,-0.0005820357473567128,0.0,0.0,0.0,-0.005742301319028542,0.0005412728638319736,-0.005742301319028542,0.008412837982177734,0.005223493000812596,0.0019873170003847918,3.887998900609091e-06
0.015659093856811523,0.0,-0.006727251689881086,0.0007156404116069935,0.0,0.0,-5.340576171875e-05,-0.0058731092140078545,-4.39043197293928e-09,0.0,0.0,1.621246337890625e-05,0.006063882727175951,0.0,-1.621246337890625e-07,-1.621246337890625e-07,-0.014312862102470826,-0.008570560783442283,-0.014312862102470826,0.007229328155517578,0.005371802000809112,0.0019651429993245983,5.149000571691431e-06
0.02301621437072754,0.0,0.0001049309503287077,0.001132258746011147,0.0,0.0,-0.0001068115234375,0.013226454146206379,-6.9463726747413546e-09,0.0,0.0,0.0,0.0029271896928548813,0.0,0.0,0.0,-0.0226452601517895,-0.008332398049318677,-0.0226452601517895,0.007357120513916016,0.005232069999692612,0.0020374779996927828,4.147001163801178e-06
0.030306339263916016,0.0,-0.0038289763033390045,0.0015338691207812476,0.0,0.0,2.288818359375e-05,0.03733281046152115,-9.410240004557676e-09,0.0,0.0,8.58306884765625e-06,-0.004575545433908701,0.0,-8.58306884765625e-08,-8.58306884765625e-08,-0.03067749787869249,-0.008032237726902987,-0.03067749787869249,0.0072901248931884766,0.004837488999328343,0.001725758000247879,3.7669997254852206e-06
0.036888837814331055,0.0,0.00097664725035429,0.002471313312808706,0.0,0.0,-2.288818359375e-05,-0.00775810657069087,-1.5161431366545545e-08,0.0,0.0,2.574920654296875e-05,-0.004411632660776377,0.0,-2.574920654296875e-07,-2.574920654296875e-07,-0.04942645228600683,-0.01874895440731434,-0.04942645228600683,0.006582498550415039,0.005915173000175855,0.002388761000474915,4.430999979376793e-06
0.0452122688293457,0.0,-0.0017875200137495995,0.00427433325627528,0.0,0.0,-0.0001068115234375,-0.008268470875918865,-2.6222903412076207e-08,0.0,0.0,0.0,-0.0011855304474011064,0.0,0.0,0.0,-0.08548698687892167,-0.03606053459291485,-0.08548698687892167,0.008323431015014648,0.005698199998732889,0.00208931199995277,4.23500023316592e-06
0.05301928520202637,0.0,0.0002613902324810624,0.007163041392328966,0.0,0.0,-0.0001068115234375,-0.007407928816974163,-4.394503921564351e-08,0.0,0.0,1.9073486328125e-06,-0.002630942966789007,0.0,-1.9073486328125e-08,-1.9073486328125e-08,-0.14326136704951448,-0.05777438017059279,-0.14326136704951448,0.007807016372680664,0.005646431000059238,0.002118201000484987,4.228000761941075e-06
0.06080341339111328,0.0,-0.00022289753542281687,0.012145204484089851,0.0,0.0,-0.00011444091796875,-0.0009855267126113176,-7.45104569557437e-08,0.0,0.0,0.0,-0.000492626684717834,0.0,0.0,0.0,-0.24290500392053263,-0.09964363687101815,-0.24290500392053263,0.007784128189086914,0.005137418000231264,0.0020955910003976896,4.042000000481494e-06
0.0680551528930664,0.0,0.0008574362145736814,0.02066648121965131,0.0,0.0,-0.0001678466796875,-0.005139226093888283,-1.267882283382494e-07,0.0,0.0,0.0,0.003754205768927932,0.0,0.0,0.0,-0.41333118007680947,-0.1704261761562768,-0.41333118007680947,0.007251739501953125,0.005735804999858374,0.002083545999994385,4.084000465809368e-06
0.07589364051818848,0.0,0.0002613893011584878,0.034800289096062274,0.0,0.0,-0.00054931640625,-0.10422822833061218,-2.1349870610547404e-07,0.0,0.0,9.5367431640625e-07,0.002606816589832306,0.0,-9.5367431640625e-09,-9.5367431640625e-09,-0.6960084015372712,-0.28267722146046165,-0.6960084015372712,0.00783848762512207,0.005797996000183048,0.002310604000740568,4.088000423507765e-06
0.08402109146118164,0.0,-0.00018564556376077235,0.05841450949674359,0.0,0.0,-0.00099945068359375,-0.03526565432548523,-3.5837122389744315e-07,0.0,0.0,-9.5367431640625e-07,-0.000850253039970994,0.0,9.5367431640625e-09,9.5367431640625e-09,-1.1682945871278028,-0.47228618559053137,-1.1682945871278028,0.008127450942993164,0.005804778000310762,0.0022353060012392234,3.908999133273028e-06
