# Profile=step
# ProfileLabel=step
# CommandType=position
# CommandValues=0, 0.1
# Settings=wait=1s, step=100s, amp=0.1turn, offset=0turn
# ControlMode=per_motor_pid(outer=on)
# OutputPID=kp=4.0,ki=2.0,kd=1.0,max=200.0
# MotorPID_1=kp=2.81,ki=1.0,kd=0.1,max=5.0
# MotorPID_2=kp=1.1,ki=0.5,kd=0.05,max=0.2
# PIDDerivativeMode=measurement
# PIDDerivativeFilterAlpha=0.05
# Nullspace=disabled
# Freeze=motor=None,kp=0.1,kd=0.002
# TorqueLimits=[6, 0.5]
# DurationSec=3.321
# SampleTime=0.005
# LoopDtMean=0.007196
# LoopDtStd=0.000722
# LoopDtMin=0.000008
# LoopDtMax=0.008952
time,pos_1,vel_1,tau_1,iq_1,tau_meas_1,pos_2,vel_2,tau_2,iq_2,tau_meas_2,output_pos,output_vel,theta_ref,omega_ref,theta_ctrl,tau_pid,tau_dob,dob_disturbance,tau_out,loop_dt,diag_read,diag_ctrl,diag_log
7.867813110351562e-06,-3.814697265625e-06,0.001865568570792675,0.01271341442859378,0.0,0.0,0.00018310546875,0.02844909392297268,-0.007799640753543524,0.0,0.0,0.0,-9.00534214451909e-05,0.0,0.0,-0.3499954973289277,4.5026710722595455e-06,-0.34996940210989436,2.6095219033368523e-05,-0.34996940210989436,7.867813110351562e-06,0.005548805999751494,0.0018941899998026202,5.525000233319588e-06
0.007482767105102539,1.9073486328125e-05,0.0009193434379994869,-0.012715722495103882,0.0,0.0,0.00042724609375,-0.049079783260822296,0.007801056745267478,0.0,0.0,-1.52587890625e-05,8.456895011477172e-05,0.0,0.0,0.3500612368341535,6.123683415353298e-05,0.35003293757167825,-2.8299262475290486e-05,0.35003293757167825,0.0074748992919921875,0.00461495199942874,0.0023571510000692797,5.923000571783632e-06
0.014479875564575195,-2.288818359375e-05,-0.006836710963398218,-0.012764949565677426,0.0,0.0,-0.0001220703125,0.07491978257894516,0.007831257402060308,0.0,0.0,-9.5367431640625e-07,-0.004072388634085655,0.0,0.0,0.35020764288911593,0.0002076428891159594,0.3513880391891869,0.0011803963000709624,0.3513880391891869,0.006997108459472656,0.004841406000196002,0.0020175549998384668,4.565999915939756e-06
0.021359682083129883,0.0,0.006693543866276741,0.012664085216005799,0.0,0.0,0.0018310546875,0.3168793320655823,-0.007769377432938157,0.0,0.0,0.0,-0.0040207006968557835,0.0,0.0,-0.34960532007666767,0.00039467992333229636,-0.34861148877096165,0.000993831305706036,-0.34861148877096165,0.0068798065185546875,0.0058024270001624245,0.0019298779998280224,4.40399981016526e-06
0.02911090850830078,7.62939453125e-06,-0.0017628639470785856,-0.012714449397996926,0.0,0.0,0.00347900390625,-0.023613624274730682,0.007800275704097586,0.0,0.0,0.0,0.00018049508798867464,0.0,0.0,0.3503659292789979,0.00036592927899793725,0.3499978923023015,-0.0003680369766964288,0.3499978923023015,0.0077512264251708984,0.00544145000003482,0.00213356600033876,5.023000085202511e-06
0.036716461181640625,-3.814697265625e-06,-0.0068441592156887054,-0.012705487984893831,0.0,0.0,-0.000244140625,-0.29820576310157776,0.007794777904647972,0.0,0.0,-7.62939453125e-06,0.0010736335534602404,0.0,0.0,0.350324553115677,0.0003245531156770303,0.3497512063782828,-0.0005733467373942083,0.3497512063782828,0.007605552673339844,0.005467834999762999,0.002268760000333714,4.479000381252263e-06
0.04447364807128906,-1.1444091796875e-05,0.0069319638423621655,0.01269793838554167,0.0,0.0,0.00164794921875,0.3510085940361023,-0.007790146248603816,0.0,0.0,1.9073486328125e-06,-0.0010707362089306116,0.0,0.0,-0.34967476597596764,0.0003252340240323363,-0.34954338425572984,0.00013138172023778106,-0.34954338425572984,0.0077571868896484375,0.00493273699976271,0.0015196680005828966,4.699999408330768e-06
0.0509488582611084,3.814697265625e-06,-0.0037000144366174936,0.012687645631012255,0.0,0.0,0.004150390625,0.34189939498901367,-0.0077838316752730456,0.0,0.0,0.0,-0.0018297643400728703,0.0,0.0,-0.34959228056810626,0.0004077194318936892,-0.3492600497377721,0.0003322308303341525,-0.3492600497377721,0.006475210189819336,0.004755155999191629,0.0023166160008258885,5.165999937162269e-06
0.05803990364074707,7.62939453125e-06,-0.004400370176881552,0.012705341508712324,0.0,0.0,0.0020751953125,-0.3856814503669739,-0.007794688041959933,0.0,0.0,0.0,-0.00032893731258809566,0.0,0.0,-0.3495962087068169,0.0004037912931830482,-0.34974717424498347,-0.00015096553816658836,-0.34974717424498347,0.007091045379638672,0.006243703000109235,0.0023904350000520935,5.199000042921398e-06
0.06669354438781738,-3.814697265625e-06,-0.007529613561928272,-0.01273112401943768,0.0,0.0,-0.00225830078125,-0.4756808876991272,0.007810505533202087,0.0,0.0,-1.52587890625e-05,-0.0006958784651942551,0.0,0.0,0.3504795943631788,0.00047959436317887214,0.3504569041066288,-2.269025655005731e-05,0.3504569041066288,0.008653640747070312,0.005938042999332538,0.0016714910007067374,4.743999852507841e-06
